stream,site,rkm,date,year,month,doy,temp_mean_day,temp_max_day,temp_min_day,temp_range_day,temp_n_meas_day,utm_zone,utm_x_logger,utm_y_logger
Beaver Creek,BeaverCr_aOldBridge,92.76,10/23/2020,2020,10,297,3.2,5.6,0.9,4.7,23,11 N,367006,4945715
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/23/2020,2020,10,297,3.8,5.9,1.4,4.5,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/23/2020,2020,10,297,3.1,4.8,1.3,3.5,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/23/2020,2020,10,297,5.2,7.3,2.9,4.4,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/23/2020,2020,10,297,2,4.3,0,4.3,23,11 N,378643,4939584
MFJD,MFJD_2.3rm,110.16,10/23/2020,2020,10,297,5.1,7.8,2.2,5.6,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/23/2020,2020,10,297,4.2,5.6,2.5,3.1,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/23/2020,2020,10,297,4.5,5.8,3,2.8,23,11 N,367586,4945418
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/23/2020,2020,10,297,4.7,6,3.1,2.9,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/23/2020,2020,10,297,5.4,8.2,2.4,5.8,23,11 N,379179,4939164
MFJD,MFJD_bCoyoteCr,84.03,10/23/2020,2020,10,297,4.2,6.6,1.8,4.8,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/23/2020,2020,10,297,4.7,6.1,2.7,3.4,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/23/2020,2020,10,297,4.7,7.1,1.9,5.2,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/23/2020,2020,10,297,4.8,7.2,2.1,5.1,95,11 N,376013,4941726
MFJD,MFJD_TNC_EBoundary,88.97,10/23/2020,2020,10,297,4.6,6.8,2,4.8,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/23/2020,2020,10,297,4.2,6.6,1.8,4.8,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/23/2020,2020,10,297,2.6,5,0,5,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/22/2020,2020,10,296,5.3,8.1,3.7,4.4,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/22/2020,2020,10,296,5,6.3,3.4,2.9,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/22/2020,2020,10,296,6.3,9.3,4.4,4.9,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/22/2020,2020,10,296,3.8,6.6,1.5,5.1,23,11 N,378643,4939584
MFJD,MFJD_2.3rm,110.16,10/22/2020,2020,10,296,6.7,9.4,4.9,4.5,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/22/2020,2020,10,296,6.2,7.6,4.3,3.3,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/22/2020,2020,10,296,6.6,7.8,5.1,2.7,23,11 N,367586,4945418
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/22/2020,2020,10,296,6.8,8.1,5.2,2.9,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/22/2020,2020,10,296,6.8,9.9,4.7,5.2,23,11 N,379179,4939164
MFJD,MFJD_bCoyoteCr,84.03,10/22/2020,2020,10,296,5.8,7,4.5,2.5,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/22/2020,2020,10,296,6.9,8.3,5.2,3.1,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/22/2020,2020,10,296,6.5,8.5,4.7,3.8,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/22/2020,2020,10,296,6.8,8.5,5,3.5,95,11 N,376013,4941726
MFJD,MFJD_TNC_EBoundary,88.97,10/22/2020,2020,10,296,6.5,8.8,4.9,3.9,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/22/2020,2020,10,296,6,7,4.7,2.3,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/22/2020,2020,10,296,4.2,6.3,2.5,3.8,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/21/2020,2020,10,295,8.1,9.5,6.1,3.4,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/21/2020,2020,10,295,8,9,6.4,2.6,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/21/2020,2020,10,295,8.3,10.1,6.5,3.6,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/21/2020,2020,10,295,6.9,8.7,4.7,4,23,11 N,378643,4939584
MFJD,MFJD_2.3rm,110.16,10/21/2020,2020,10,295,8.8,10.2,6.8,3.4,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/21/2020,2020,10,295,8.8,9.7,6.9,2.8,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/21/2020,2020,10,295,9,9.8,7.5,2.3,23,11 N,367586,4945418
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/21/2020,2020,10,295,9.1,9.8,7.6,2.2,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/21/2020,2020,10,295,8.9,10.7,6.7,4,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/21/2020,2020,10,295,8.5,9.6,6.7,2.9,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/21/2020,2020,10,295,8.7,9.9,7.2,2.7,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/21/2020,2020,10,295,9.1,9.9,7.8,2.1,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/21/2020,2020,10,295,8.6,9.7,7.1,2.6,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/21/2020,2020,10,295,8.9,10.1,7.7,2.4,95,11 N,376013,4941726
MFJD,MFJD_TNC_EBoundary,88.97,10/21/2020,2020,10,295,8.9,10.2,7.2,3,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/21/2020,2020,10,295,8.8,10.1,7.4,2.7,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/21/2020,2020,10,295,7.2,8.8,5.3,3.5,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/20/2020,2020,10,294,9.3,11.5,8.2,3.3,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/20/2020,2020,10,294,8.8,9.9,7.9,2,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/20/2020,2020,10,294,9.2,10.7,8.4,2.3,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/20/2020,2020,10,294,8.3,9.9,7.4,2.5,23,11 N,378643,4939584
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/20/2020,2020,10,294,8.8,9.1,8.6,0.5,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/20/2020,2020,10,294,9.9,11.7,8.7,3,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/20/2020,2020,10,294,9.7,11.1,8.7,2.4,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/20/2020,2020,10,294,9.8,11.1,8.9,2.2,23,11 N,367586,4945418
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/20/2020,2020,10,294,10,11,9,2,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/20/2020,2020,10,294,10,11.9,8.8,3.1,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/20/2020,2020,10,294,9.8,11.3,8.8,2.5,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/20/2020,2020,10,294,10.1,11.7,8.9,2.8,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/20/2020,2020,10,294,10,10.9,9,1.9,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/20/2020,2020,10,294,9.7,11,8.5,2.5,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/20/2020,2020,10,294,10,11.1,8.6,2.5,95,11 N,376013,4941726
MFJD,MFJD_TNC_EBoundary,88.97,10/20/2020,2020,10,294,10.1,11.9,8.7,3.2,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/20/2020,2020,10,294,10.5,14.3,8.8,5.5,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/20/2020,2020,10,294,8.6,9.9,7.5,2.4,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/19/2020,2020,10,293,9.5,12.5,7.8,4.7,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/19/2020,2020,10,293,8.8,10,7.9,2.1,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/19/2020,2020,10,293,9.6,12.3,8.2,4.1,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/19/2020,2020,10,293,8.5,11.1,6.8,4.3,23,11 N,378643,4939584
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/19/2020,2020,10,293,8.8,9.1,8.5,0.6,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/19/2020,2020,10,293,10.6,13,8.5,4.5,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/19/2020,2020,10,293,10,12.7,9,3.7,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/19/2020,2020,10,293,10.1,11.5,8.8,2.7,23,11 N,367586,4945418
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/19/2020,2020,10,293,10.3,11.6,9,2.6,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/19/2020,2020,10,293,10.5,13.5,8.6,4.9,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/19/2020,2020,10,293,9.8,11.8,8.6,3.2,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/19/2020,2020,10,293,10.1,11.6,8.6,3,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/19/2020,2020,10,293,10.3,11.5,9,2.5,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/19/2020,2020,10,293,10.3,12.2,8.4,3.8,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/19/2020,2020,10,293,10.6,12.1,8.8,3.3,95,11 N,376013,4941726
MFJD,MFJD_TNC_EBoundary,88.97,10/19/2020,2020,10,293,10.3,12.6,8.5,4.1,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/19/2020,2020,10,293,10.4,14.1,8.2,5.9,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/19/2020,2020,10,293,8.5,10.7,7.2,3.5,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/18/2020,2020,10,292,9.4,11.5,8,3.5,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/18/2020,2020,10,292,8.8,10.3,7.7,2.6,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/18/2020,2020,10,292,9.5,11.5,8.3,3.2,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/18/2020,2020,10,292,8.4,11.1,6.5,4.6,23,11 N,378643,4939584
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/18/2020,2020,10,292,8.5,8.8,8.2,0.6,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/18/2020,2020,10,292,10.4,12.8,8.5,4.3,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/18/2020,2020,10,292,9.4,10.6,8.6,2,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/18/2020,2020,10,292,9.8,11.3,8.6,2.7,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,10/18/2020,2020,10,292,10.8,15.2,9.1,6.1,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/18/2020,2020,10,292,9.9,11.2,8.7,2.5,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/18/2020,2020,10,292,10.5,13.3,8.6,4.7,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/18/2020,2020,10,292,9.8,11.8,8.5,3.3,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/18/2020,2020,10,292,10.3,12.1,8.8,3.3,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/18/2020,2020,10,292,9.9,11.1,8.7,2.4,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/18/2020,2020,10,292,10,12.1,8.1,4,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/18/2020,2020,10,292,10,11.7,8.3,3.4,95,11 N,376013,4941726
MFJD,MFJD_TNC_EBoundary,88.97,10/18/2020,2020,10,292,10.1,12.2,8.5,3.7,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/18/2020,2020,10,292,10.5,12.6,8.6,4,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/18/2020,2020,10,292,8.6,11.4,6.6,4.8,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/17/2020,2020,10,291,9.2,11.7,8.3,3.4,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/17/2020,2020,10,291,7.8,9.1,7,2.1,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/17/2020,2020,10,291,9.1,11.6,8,3.6,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/17/2020,2020,10,291,8,10.5,6.6,3.9,23,11 N,378643,4939584
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/17/2020,2020,10,291,8,8.5,7.5,1,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/17/2020,2020,10,291,10.5,12.9,8.9,4,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/17/2020,2020,10,291,8.9,10.3,7.7,2.6,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/17/2020,2020,10,291,9.5,11.3,7.8,3.5,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,10/17/2020,2020,10,291,10.4,14.1,9.1,5,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/17/2020,2020,10,291,9.6,11.3,8,3.3,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/17/2020,2020,10,291,10.5,13.2,8.8,4.4,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/17/2020,2020,10,291,9.4,11.7,7.7,4,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/17/2020,2020,10,291,9.8,11.1,8.9,2.2,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/17/2020,2020,10,291,9.6,11.1,8.2,2.9,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/17/2020,2020,10,291,10.2,12.2,8.7,3.5,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/17/2020,2020,10,291,10.4,12.2,8.9,3.3,95,11 N,376013,4941726
MFJD,MFJD_TNC_EBoundary,88.97,10/17/2020,2020,10,291,9.8,12,8.3,3.7,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/17/2020,2020,10,291,10.4,13.5,8.9,4.6,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/17/2020,2020,10,291,8,10.1,6.9,3.2,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/16/2020,2020,10,290,6.5,10.5,3.6,6.9,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/16/2020,2020,10,290,5.4,7.8,3.7,4.1,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/16/2020,2020,10,290,7.2,10.9,4.6,6.3,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/16/2020,2020,10,290,5,9.1,1.7,7.4,23,11 N,378643,4939584
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/16/2020,2020,10,290,7.2,7.5,6.9,0.6,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/16/2020,2020,10,290,7.8,11.9,4.2,7.7,22,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/16/2020,2020,10,290,6.7,8.3,5.4,2.9,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/16/2020,2020,10,290,6.8,9.1,4.8,4.3,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,10/16/2020,2020,10,290,8.4,12.9,5.3,7.6,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/16/2020,2020,10,290,7.1,9,5,4,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/16/2020,2020,10,290,8.1,12.6,4.9,7.7,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/16/2020,2020,10,290,6.3,9.2,4.2,5,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/16/2020,2020,10,290,6.7,9.5,4,5.5,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/16/2020,2020,10,290,7.2,8.9,5.1,3.8,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/16/2020,2020,10,290,7.5,10.9,4,6.9,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/16/2020,2020,10,290,7.5,10.3,4.2,6.1,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm5.2,110.71,10/16/2020,2020,10,290,5.9,11,4.2,6.8,59,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,10/16/2020,2020,10,290,7.1,10.2,4.1,6.1,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/16/2020,2020,10,290,7.1,10.3,3.5,6.8,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/16/2020,2020,10,290,5.2,8.3,2.4,5.9,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/15/2020,2020,10,289,6.4,9.8,4.2,5.6,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/15/2020,2020,10,289,5.7,7,4.6,2.4,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/15/2020,2020,10,289,6.9,10.3,5.2,5.1,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/15/2020,2020,10,289,4.7,8.1,2.7,5.4,23,11 N,378643,4939584
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/15/2020,2020,10,289,7.8,8.1,7.5,0.6,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/15/2020,2020,10,289,7.6,10.8,4.9,5.9,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/15/2020,2020,10,289,7.7,8.6,6.8,1.8,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/15/2020,2020,10,289,7.5,9,6.1,2.9,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,10/15/2020,2020,10,289,8.3,12.4,6.3,6.1,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/15/2020,2020,10,289,7.7,9.1,6.3,2.8,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/15/2020,2020,10,289,7.8,10.9,5.6,5.3,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/15/2020,2020,10,289,6.7,8.9,5.3,3.6,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/15/2020,2020,10,289,6.9,8.7,4.9,3.8,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/15/2020,2020,10,289,7.8,9.1,6.4,2.7,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/15/2020,2020,10,289,7.6,9.7,5.7,4,23,11 N,377271,4940513
MFJD,MFJD_MFFCArkm1.0,106.47,10/15/2020,2020,10,289,8.3,9.4,6.9,2.5,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm5.2,110.71,10/15/2020,2020,10,289,7.6,11,4.9,6.1,95,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,10/15/2020,2020,10,289,7.5,10.2,5.4,4.8,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/15/2020,2020,10,289,6.9,10.2,4.4,5.8,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/15/2020,2020,10,289,5,7.4,3.3,4.1,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/14/2020,2020,10,288,7.8,10.2,6.4,3.8,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/14/2020,2020,10,288,7.5,8.7,6.4,2.3,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/14/2020,2020,10,288,7.9,9.9,6.6,3.3,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/14/2020,2020,10,288,6.7,8.8,5.3,3.5,23,11 N,378643,4939584
Dead Cow Gulch,DeadCowGulch_amouth,108.3,10/14/2020,2020,10,288,7.2,10.2,4,6.2,23,11 N,377190,4940546
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/14/2020,2020,10,288,8.3,8.6,8,0.6,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/14/2020,2020,10,288,8.7,11.2,6.8,4.4,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/14/2020,2020,10,288,8.9,9.8,8,1.8,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/14/2020,2020,10,288,8.9,9.9,7.7,2.2,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,10/14/2020,2020,10,288,9.4,11.6,8.1,3.5,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/14/2020,2020,10,288,9,10,7.9,2.1,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/14/2020,2020,10,288,8.9,11,7.3,3.7,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/14/2020,2020,10,288,8.5,10.2,7.3,2.9,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/14/2020,2020,10,288,8.4,10,6.7,3.3,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/14/2020,2020,10,288,9.1,10.2,8,2.2,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/14/2020,2020,10,288,8.8,10,7.3,2.7,23,11 N,377271,4940513
MFJD,MFJD_lwrForrestCABoundary,105.46,10/14/2020,2020,10,288,8.8,9.8,7.3,2.5,23,11 N,375247,4942017
MFJD,MFJD_MFFCArkm1.0,106.47,10/14/2020,2020,10,288,9.5,10.7,8.4,2.3,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm3.0,108.49,10/14/2020,2020,10,288,9,10.3,7.6,2.7,95,11 N,377081,4940675
MFJD,MFJD_MFFCArkm5.2,110.71,10/14/2020,2020,10,288,8.7,11.2,6.7,4.5,95,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,10/14/2020,2020,10,288,8.9,11.2,7.4,3.8,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/14/2020,2020,10,288,8.3,10,6.2,3.8,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/14/2020,2020,10,288,7,9,5.5,3.5,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/13/2020,2020,10,287,8.6,10.3,7.3,3,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/13/2020,2020,10,287,8.5,10.3,7.3,3,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/13/2020,2020,10,287,9,12.1,7.2,4.9,24,11 N,380509,4938279
Davis Creek,DavisCr_amouth,110.65,10/13/2020,2020,10,287,7.7,11.1,5.3,5.8,23,11 N,378643,4939584
Dead Cow Gulch,DeadCowGulch_amouth,108.3,10/13/2020,2020,10,287,8.5,12.8,4.7,8.1,23,11 N,377190,4940546
Granite Boulder Creek,GraniteBoulderCr_amouth,95.12,10/13/2020,2020,10,287,8.7,8.9,8.4,0.5,23,11 N,376941,4940651
MFJD,MFJD_2.3rm,110.16,10/13/2020,2020,10,287,9.7,12.9,7.3,5.6,23,11 N,378274,4939734
MFJD,MFJD_aAlcove2,94.23,10/13/2020,2020,10,287,9,10.1,8.1,2,95,11 N,367898,4945217
MFJD,MFJD_aAlcove4,93.75,10/13/2020,2020,10,287,9.2,10.8,8,2.8,23,11 N,367586,4945418
MFJD,MFJD_aAlcove5,93.49,10/13/2020,2020,10,287,10,11.9,8.5,3.4,23,11 N,367382,4945471
MFJD,MFJD_aLowestAlcoveOCA,92.93,10/13/2020,2020,10,287,9.3,10.6,8.1,2.5,23,11 N,367071,4945584
MFJD,MFJD_aPlacerGulch,111.48,10/13/2020,2020,10,287,9.8,12.7,7.7,5,23,11 N,379179,4939164
MFJD,MFJD_bButteCr,95.98,10/13/2020,2020,10,287,9.1,11.1,7.7,3.4,23,11 N,368778,4944386
MFJD,MFJD_bCoyoteCr,84.03,10/13/2020,2020,10,287,9.3,11.1,7.7,3.4,23,11 N,360753,4948514
MFJD,MFJD_bRaggedCr,91.96,10/13/2020,2020,10,287,9.3,10.4,8.1,2.3,23,11 N,366710,4946293
MFJD,MFJD_bVincentCr,108.76,10/13/2020,2020,10,287,9.4,11.5,7.6,3.9,23,11 N,377271,4940513
MFJD,MFJD_lwrForrestCABoundary,105.46,10/13/2020,2020,10,287,9.4,11.1,7.5,3.6,23,11 N,375247,4942017
MFJD,MFJD_MFFCArkm1.0,106.47,10/13/2020,2020,10,287,9.7,10.9,8.5,2.4,95,11 N,376013,4941726
MFJD,MFJD_MFFCArkm3.0,108.49,10/13/2020,2020,10,287,9.6,11.4,7.9,3.5,95,11 N,377081,4940675
MFJD,MFJD_MFFCArkm5.2,110.71,10/13/2020,2020,10,287,9.6,13,7.3,5.7,95,11 N,378702,4939576
MFJD,MFJD_TNC_EBoundary,88.97,10/13/2020,2020,10,287,9.2,11.2,7.7,3.5,23,11 N,364581,4947306
MFJD,MFJD_TNC_WBoundary,82.75,10/13/2020,2020,10,287,9.3,11.4,7.4,4,23,11 N,359888,4949167
Vinegar Creek,VinegarCr_amouth,110,10/13/2020,2020,10,287,8.2,10.9,5.9,5,23,11 N,378290,4939875
Big Boulder Creek,BigBoulderCr_upr1,88.1,10/12/2020,2020,10,286,9.3,12.3,8,4.3,24,11 N,364160,4948783
Camp Creek,CampCr_lwr2,79.8,10/12/2020,2020,10,286,8.4,9.7,7.8,1.9,24,11 N,355585,4946694
Clear Creek,ClearCr_aCORd20,112.8,10/12/2020,2020,10,286,9,11.9,7.4,4.5,24,11 N,380509,4938279
